variable,mean,sd,5.5%,95.5%
b0,0.849016576,0.029723198469091987,0.80250426,0.8990629549999999
b1,0.78395524225,0.028048546374812366,0.739824395,0.8317975249999999
cutpoints[1],-3.6044556,0.09289237319306339,-3.7553332999999998,-3.4507192
cutpoints[2],-2.90374243,0.08616864568490033,-3.0445766,-2.763591
cutpoints[3],-2.435461165,0.08253801593394011,-2.57059825,-2.30223965
cutpoints[4],-2.051943795,0.08020642131839041,-2.1826866,-1.9198082
