variable,mean,sd,5.5%,95.5%
b0,1.819013185,0.06468506290440253,1.71470835,1.92794045
b1,4.511577935,0.1400400695258467,4.2940991,4.75711305
cutpoints[1],-3.06604793,0.12120510483979173,-3.2580318,-2.85877695
cutpoints[2],-1.6203465125,0.10536596208336818,-1.7887414500000003,-1.4409849000000003
cutpoints[3],-0.6178464395,0.10264383645399679,-0.7798664,-0.43795851000000013
cutpoints[4],0.19373927551225,0.10168639408144145,0.0324653075,0.37297674999999997
