variable,mean,sd,5.5%,95.5%
b0,5.01925889,0.384435436965255,4.396195700000001,5.684304849999999
cutpoints[1],-7.385692025,0.5715791608853834,-8.3018579,-6.425213650000001
cutpoints[2],-5.6852704175,0.49217371757593764,-6.4819527500000005,-4.862540450000001
cutpoints[3],-4.476053865,0.44690450243120744,-5.1911984,-3.7143938000000003
cutpoints[4],-3.3046293975,0.4179764435109286,-3.9727431999999996,-2.5956302000000004
