variable,mean,sd,5.5%,95.5%
b0,1.4989513575,0.0587934808480477,1.4048733999999998,1.5996218
b1,0.69351763775,0.02474623892554715,0.653756725,0.7344644499999999
cutpoints[1],-4.4812286775,0.1364544862482737,-4.699177949999999,-4.25408415
cutpoints[2],-3.1850414125,0.1190494358698313,-3.3768388000000003,-2.9885219000000003
cutpoints[3],-2.32763401,0.10842407484397247,-2.4993105499999997,-2.1440116500000004
cutpoints[4],-1.6269998675,0.10400054145201852,-1.793232,-1.4477273000000002
