variable,mean,sd,5.5%,95.5%
b0,1.494133285,0.057114865371200585,1.4017222999999999,1.5925120499999998
b1,1.35776918,0.04666980390495263,1.2831450500000001,1.4375240499999997
cutpoints[1],-12.6498246,0.3643775689076109,-13.2297275,-12.037477500000001
cutpoints[2],-11.338193425,0.345661997467747,-11.8881275,-10.747391
cutpoints[3],-10.461439755,0.3350909976252904,-10.996111,-9.90044215
cutpoints[4],-9.73978934,0.32608585760424624,-10.263516500000001,-9.184331550000001
