variable,mean,sd,5.5%,95.5%
b0,0.9585937555,0.030747991299741224,0.9103077350000001,1.01115135
b1,2.60581127,0.07636893697060738,2.4832834000000004,2.73507495
cutpoints[1],-1.6281114975,0.06085672752994452,-1.7249849499999999,-1.5252146000000002
cutpoints[2],-0.799005891,0.0558225317523169,-0.88767257,-0.703489775
cutpoints[3],-0.2246062525175,0.055195953866909724,-0.31395764000000004,-0.1324761650000001
cutpoints[4],0.2306470598,0.055274205142063604,0.14108382,0.324634985
