variable,mean,sd,5.5%,95.5%
b0,0.85962182875,0.028908984544727186,0.813074735,0.9086589350000001
b1,0.802876939,0.025089065010289874,0.763016815,0.84391871
cutpoints[1],-7.47845774,0.19789471052963065,-7.789243300000001,-7.1475866
cutpoints[2],-6.7160866725,0.18833222600856467,-7.0135063,-6.39612525
cutpoints[3],-6.201518625,0.1832800978241336,-6.488414850000001,-5.8839027999999995
cutpoints[4],-5.781383825,0.18025203061132003,-6.063425100000001,-5.4744224
