variable,mean,sd,5.5%,95.5%
b0,0.57037340925,0.024329376273719627,0.531456325,0.6119707200000001
cutpoints[1],-1.57789849,0.05346140632513763,-1.66233275,-1.4846618999999999
cutpoints[2],-1.03568545225,0.05078920816800852,-1.11730705,-0.9478627950000001
cutpoints[3],-0.6659215095,0.049059326051563,-0.744157045,-0.5818723450000001
cutpoints[4],-0.362548851,0.04852862277128126,-0.440830765,-0.277205515
