variable,mean,sd,5.5%,95.5%
b0,1.49727108,0.05681919037114316,1.4089039500000002,1.5986011499999997
b1,1.4069429625,0.05509321978261116,1.31935285,1.5014626999999998
cutpoints[1],-6.3125529275,0.17661275238436475,-6.604241,-6.0174520000000005
cutpoints[2],-5.08898498,0.15912226990539244,-5.35242825,-4.823758400000001
cutpoints[3],-4.279142655,0.1499661557627905,-4.52714045,-4.031442800000001
cutpoints[4],-3.613785525,0.1446629917718124,-3.8490774,-3.3735037
